date,HR,BuzzLight,PeterPan,SevenDwarfs,SpaceMtn,SplashMtn,UnderSea,WinniePooh,BigThunMtn,HauntedMansion,JungleCruise,Pirates
06/25/2016,17,40,50,80,50,60,20,35,25,40,35,10
06/25/2016,18,30,50,90,55,70,15,20,30,20,20,15
06/25/2016,19,25,45,70,60,60,20,30,25,45,20,10
06/25/2016,20,25,50,70,65,45,25,20,20,20,25,10
06/25/2016,21,20,45,80,35,60,10,15,20,10,15,5
06/25/2016,22,10,30,30,40,35,10,10,20,15,5,10
06/25/2016,23,5,25,40,25,15,10,5,10,10,5,5
06/26/2016,8,5,5,30,10,5,5,5,5,10,5,
06/26/2016,9,5,25,30,5,5,10,5,5,10,10,5
06/26/2016,10,15,60,60,65,25,15,35,15,20,45,10
06/26/2016,11,25,55,90,45,50,10,20,30,20,30,30
06/26/2016,12,60,50,60,,55,15,25,35,35,45,35
06/26/2016,13,35,60,70,80,60,10,,30,30,35,30
06/26/2016,14,35,60,80,75,45,15,40,25,25,40,25
06/26/2016,15,40,70,,95,,15,,,30,,30
06/26/2016,16,35,65,,105,,25,30,,35,,25
06/26/2016,17,45,75,70,75,15,35,30,20,30,35,10
06/26/2016,18,30,60,90,80,50,10,30,45,15,35,5
06/26/2016,19,25,,100,45,55,20,30,45,15,45,5
06/26/2016,20,25,105,90,75,45,15,,40,20,40,10
06/26/2016,21,10,60,65,35,25,10,,25,10,15,5
06/26/2016,22,5,25,40,40,15,10,5,10,10,5,5
06/27/2016,7,5,5,30,10,5,5,5,5,10,5,
06/27/2016,8,5,10,30,10,,10,10,5,10,5,5
06/27/2016,9,10,50,70,20,10,10,15,10,10,15,10
06/27/2016,10,25,,80,75,45,10,35,20,15,30,15
06/27/2016,11,50,65,60,65,95,20,35,40,35,60,35
06/27/2016,12,50,75,90,110,70,25,40,55,55,65,45
06/27/2016,13,50,75,110,125,85,30,30,55,40,45,30
06/27/2016,14,45,70,120,95,120,45,40,,45,55,35
06/27/2016,15,65,80,110,125,95,30,40,20,35,45,35
06/27/2016,16,70,80,130,95,75,35,35,65,45,65,40
06/27/2016,17,40,75,60,,80,30,45,50,35,55,30
06/27/2016,18,35,65,,90,,30,25,,30,40,15
06/27/2016,19,40,80,105,105,50,55,40,25,30,,40
06/27/2016,20,25,60,120,80,75,20,30,45,25,45,15
06/27/2016,21,20,35,50,70,50,10,15,35,10,15,10
06/27/2016,22,10,45,65,45,30,10,10,20,15,5,5
06/28/2016,8,5,5,5,10,5,5,,5,10,5,5
06/28/2016,9,5,5,45,,,10,,5,10,5,5
06/28/2016,10,20,75,50,60,35,10,30,10,20,45,10
06/28/2016,11,55,70,100,,65,10,45,40,30,50,45
06/28/2016,12,55,,100,135,75,20,25,35,65,70,40
06/28/2016,13,65,,90,150,105,35,,50,70,45,55
06/28/2016,14,30,75,120,140,90,40,,55,40,60,60
06/28/2016,15,45,80,130,,60,,40,40,30,55,15
06/28/2016,16,45,,90,140,95,15,,70,55,45,35
06/28/2016,17,30,,90,135,75,35,,45,40,50,30
06/28/2016,18,35,,,115,,55,30,40,50,,40
06/28/2016,19,30,75,150,110,70,15,30,45,25,40,20
06/28/2016,20,25,75,50,95,65,20,45,40,35,45,15
06/28/2016,21,30,,80,150,40,10,25,25,20,20,5
06/28/2016,22,10,40,100,150,35,10,10,20,10,5,5
06/28/2016,24,10,30,60,40,,10,,15,5,,5
06/29/2016,8,5,5,30,10,5,5,5,5,10,5,5
06/29/2016,9,10,35,,10,5,10,5,5,10,5,5
06/29/2016,10,30,50,65,45,20,10,30,15,30,30,15
06/29/2016,11,40,55,85,60,60,15,35,50,30,50,40
06/29/2016,12,45,60,110,90,80,20,40,40,35,45,50
06/29/2016,13,65,85,,110,90,20,35,35,45,45,50
06/29/2016,14,60,70,,95,75,35,35,45,45,55,35
06/29/2016,15,,90,160,80,,25,40,40,30,35,20
06/29/2016,16,50,65,100,120,,25,,45,35,35,
06/29/2016,17,45,75,90,170,80,60,15,60,35,65,25
06/29/2016,18,55,85,110,140,80,20,35,35,30,30,60
06/29/2016,19,45,75,100,105,55,35,45,45,35,55,25
06/29/2016,20,30,70,90,60,,25,30,45,50,30,30
06/29/2016,21,40,65,100,90,,10,30,35,25,30,15
06/29/2016,22,20,50,50,70,45,10,25,35,15,10,10
06/29/2016,23,15,20,60,55,,10,,20,15,10,10
06/30/2016,8,5,5,30,10,5,5,5,5,10,5,
06/30/2016,9,5,5,45,,5,10,5,5,10,5,5
06/30/2016,10,20,50,60,50,25,10,25,25,10,10,15
06/30/2016,11,40,55,80,85,50,15,25,50,15,35,15
06/30/2016,12,45,60,80,65,65,20,,30,40,40,35
06/30/2016,13,45,65,120,70,65,20,15,45,40,35,35
06/30/2016,14,30,50,110,85,70,30,30,50,30,75,25
06/30/2016,15,40,65,75,60,45,15,35,25,30,55,25
06/30/2016,16,35,70,80,60,45,20,35,40,35,55,25
06/30/2016,17,45,70,120,70,65,15,40,45,30,25,25
06/30/2016,18,50,60,100,85,50,15,25,35,30,45,10
06/30/2016,19,25,55,50,70,40,10,30,35,20,30,10
06/30/2016,20,25,75,70,,40,15,30,30,10,35,10
06/30/2016,21,15,80,120,60,40,10,15,40,10,10,5
06/30/2016,22,10,20,30,45,10,10,10,10,10,5,5
07/01/2016,7,5,5,30,10,,5,5,,,,
07/01/2016,8,5,25,30,15,,10,10,,,,
07/01/2016,9,5,40,45,15,20,10,20,10,10,10,5
07/01/2016,10,15,60,60,30,30,10,30,40,10,15,45
07/01/2016,11,45,45,90,60,45,10,35,30,15,25,25
07/01/2016,12,25,50,70,60,50,20,35,40,30,40,30
07/01/2016,13,25,45,70,60,60,10,20,40,,25,25
07/01/2016,14,40,60,80,50,75,20,35,30,25,40,35
07/01/2016,15,25,50,70,65,55,20,25,25,25,25,10
07/01/2016,16,30,70,70,35,55,15,30,25,30,30,10
07/01/2016,17,25,65,,75,,15,30,,35,,30
07/01/2016,18,30,75,,85,,15,25,,30,,10
07/01/2016,19,20,55,90,70,40,10,20,40,15,35,5
07/01/2016,20,15,55,,35,45,10,25,,10,,5
07/01/2016,21,15,55,,45,,10,25,,10,,5
07/01/2016,22,20,25,,25,10,10,10,10,10,10,5
07/02/2016,8,5,5,30,10,5,5,5,5,10,5,
07/02/2016,9,5,25,30,10,10,10,10,10,10,5,
07/02/2016,10,15,55,65,35,15,10,20,10,15,15,15
07/02/2016,11,40,65,70,105,40,10,30,30,15,35,20
07/02/2016,12,55,45,60,90,45,10,30,35,15,40,30
07/02/2016,13,30,70,80,80,40,15,,25,20,20,25
07/02/2016,14,30,75,110,65,50,15,,35,25,35,20
07/02/2016,15,40,75,110,95,50,15,35,30,25,15,25
07/02/2016,16,50,75,,90,,40,25,,40,,20
07/02/2016,17,30,105,90,35,25,15,25,20,25,10,10
07/02/2016,18,30,65,50,55,45,15,25,20,15,35,5
07/02/2016,19,20,65,55,40,20,10,20,30,15,30,5
07/02/2016,20,25,50,80,35,30,10,20,35,15,40,10
07/02/2016,21,15,40,70,40,20,10,15,15,10,15,5
07/02/2016,22,10,35,30,30,10,10,5,10,15,10,5
07/02/2016,24,15,50,40,75,30,10,25,45,20,45,10
07/02/2016,25,10,35,60,40,,5,10,20,10,,5
07/02/2016,26,5,10,,35,,5,5,20,10,,5
07/03/2016,8,5,5,30,10,5,5,5,5,10,5,5
07/03/2016,9,5,30,60,20,5,10,5,5,10,5,5
07/03/2016,10,40,65,70,45,40,10,20,25,20,35,5
07/03/2016,11,40,60,80,80,40,10,30,40,30,55,30
07/03/2016,12,60,50,90,85,70,20,15,40,40,60,30
07/03/2016,13,50,60,90,95,75,25,40,40,35,65,
07/03/2016,14,40,70,80,60,65,30,,40,50,45,65
07/03/2016,15,65,50,80,45,70,35,25,45,40,30,65
07/03/2016,16,40,80,90,105,80,35,35,35,20,45,40
07/03/2016,17,30,75,100,60,65,45,30,40,35,45,45
07/03/2016,18,40,70,90,60,60,30,35,45,30,40,30
07/03/2016,19,50,70,70,90,95,30,30,45,30,45,40
07/03/2016,20,25,60,80,75,50,35,25,30,40,50,45
07/03/2016,21,30,35,60,50,30,10,30,20,10,5,5
07/03/2016,22,55,65,100,85,50,10,,50,35,40,20
07/03/2016,23,35,45,90,45,55,10,,25,15,30,10
07/03/2016,24,15,45,60,80,25,15,5,10,13,5,10
07/03/2016,25,5,20,20,15,5,5,5,5,13,5,5
07/04/2016,8,10,10,30,,10,15,,5,10,10,5
07/04/2016,9,10,45,70,25,10,15,10,10,15,10,5
07/04/2016,10,25,75,70,60,40,15,20,35,15,40,10
07/04/2016,11,75,65,60,65,85,20,25,30,30,45,25
07/04/2016,12,35,55,80,95,70,30,30,45,25,55,35
07/04/2016,13,75,75,100,65,85,35,30,45,35,50,35
07/04/2016,14,70,85,115,95,90,50,40,55,45,50,40
07/04/2016,15,75,85,90,105,90,25,35,45,45,40,40
07/04/2016,16,45,,110,90,60,40,35,45,50,60,40
07/04/2016,17,55,,100,85,90,45,45,45,45,65,45
07/04/2016,18,65,85,110,115,120,50,25,50,30,80,25
07/04/2016,19,50,80,120,115,95,60,35,45,30,105,35
07/04/2016,20,65,120,100,90,85,65,35,35,35,30,40
07/04/2016,21,10,120,70,50,30,15,10,5,10,10,5
07/04/2016,22,50,120,60,95,55,15,15,35,10,15,10
07/04/2016,23,30,50,50,70,35,15,15,15,15,10,5
07/05/2016,8,5,5,30,10,,5,5,5,10,5,
07/05/2016,9,5,25,30,15,,10,5,10,10,5,5
07/05/2016,10,15,60,80,30,,10,30,20,15,25,5
07/05/2016,11,40,70,120,65,,10,35,40,30,40,20
07/05/2016,12,35,75,110,75,,15,20,35,40,40,20
07/05/2016,13,40,85,,90,65,20,35,30,40,30,40
07/05/2016,14,45,70,,90,95,25,30,45,35,40,20
07/05/2016,15,35,70,70,95,90,30,40,25,25,25,20
07/05/2016,16,40,65,,90,80,15,35,30,35,70,25
07/05/2016,17,25,65,,75,80,30,25,35,35,50,25
07/05/2016,18,40,80,60,50,65,10,20,30,15,35,15
07/05/2016,19,35,95,110,70,65,15,30,25,15,30,15
07/05/2016,20,25,65,130,,65,10,25,25,25,40,5
07/05/2016,21,15,60,,85,75,10,20,30,10,20,5
07/05/2016,22,5,20,120,25,30,10,5,10,5,5,5
07/06/2016,8,5,5,30,10,5,5,5,5,10,5,
07/06/2016,9,5,15,55,25,5,5,5,10,10,5,5
07/06/2016,10,20,70,75,60,20,10,25,20,10,15,20
07/06/2016,11,,80,,85,40,15,35,25,30,45,35
07/06/2016,12,65,60,75,85,70,15,,65,50,50,40
07/06/2016,13,75,75,120,105,70,25,35,50,45,25,25
07/06/2016,14,60,65,130,65,70,35,45,30,45,45,25
07/06/2016,15,30,75,140,60,80,35,30,40,30,35,30
07/06/2016,16,65,80,130,95,75,50,45,25,45,,65
07/06/2016,17,45,80,110,60,70,40,25,40,35,40,20
07/06/2016,18,35,85,80,65,85,25,25,40,30,55,25
07/06/2016,19,60,105,,105,,25,40,,20,,20
07/06/2016,20,55,110,,75,,25,35,,,,15
07/06/2016,21,30,50,90,65,35,25,20,30,,5,5
07/06/2016,22,5,25,40,35,30,10,10,15,,5,5
07/06/2016,23,5,20,40,20,25,10,5,10,5,5,5
07/07/2016,8,5,5,30,10,5,5,5,5,10,5,
07/07/2016,9,5,5,30,10,5,10,5,5,10,5,
07/07/2016,10,15,60,55,15,25,10,20,20,15,40,
07/07/2016,11,40,60,80,85,90,10,,50,35,55,20
07/07/2016,12,30,60,90,115,55,20,30,35,35,45,40
07/07/2016,13,40,65,100,90,70,15,35,45,35,35,50
07/07/2016,14,,75,80,85,60,20,35,30,40,60,40
07/07/2016,15,30,70,80,90,50,15,35,25,30,30,30
07/07/2016,16,35,70,,80,75,30,40,35,35,30,55
07/07/2016,17,40,80,80,60,70,20,30,30,30,45,35
07/07/2016,18,50,95,,120,,20,50,,30,,50
07/07/2016,19,45,90,80,95,45,25,50,35,30,35,30
07/07/2016,20,25,65,80,90,90,10,25,60,30,25,20
07/07/2016,21,25,50,100,60,65,10,25,20,25,20,20
07/07/2016,22,10,40,100,25,35,10,15,20,10,10,5
07/08/2016,7,,,30,,,,,,,,
07/08/2016,8,5,5,30,10,,5,5,,,,
07/08/2016,9,5,40,45,15,15,10,,10,10,5,5
07/08/2016,10,20,40,45,30,30,10,,15,15,20,40
07/08/2016,11,30,70,80,60,85,10,,35,20,50,25
07/08/2016,12,30,60,70,50,40,15,,40,35,45,30
07/08/2016,13,45,65,70,85,65,30,,,85,30,50
07/08/2016,14,45,60,,70,70,25,,,40,60,20
07/08/2016,15,40,90,80,75,55,50,,,45,30,25
07/08/2016,16,55,70,90,80,70,10,,30,35,40,15
07/08/2016,17,25,65,80,40,55,25,45,50,35,15,20
07/08/2016,18,50,80,90,50,45,15,,25,15,20,10
07/08/2016,19,30,90,60,45,40,15,30,30,20,50,10
07/08/2016,20,35,55,60,70,45,10,25,25,15,45,10
07/08/2016,21,15,45,80,50,25,10,20,20,10,15,5
07/08/2016,22,10,20,65,30,40,10,15,10,25,5,5
07/09/2016,8,5,5,30,10,5,5,5,5,10,5,
07/09/2016,9,5,15,30,10,5,5,5,5,5,10,5
07/09/2016,10,15,50,75,35,25,10,30,35,10,5,10
07/09/2016,11,40,70,50,50,50,10,35,20,15,20,10
07/09/2016,12,35,60,60,60,55,10,,35,30,40,15
07/09/2016,13,25,40,80,60,55,15,30,25,30,25,20
07/09/2016,14,25,75,100,55,60,15,30,25,40,30,15
07/09/2016,15,30,65,90,30,55,15,,25,40,20,15
07/09/2016,16,40,65,85,95,80,35,30,20,35,75,10
07/09/2016,17,30,40,70,60,40,30,35,25,25,45,25
07/09/2016,18,20,65,50,70,50,10,35,20,30,30,5
07/09/2016,19,5,60,,10,,15,20,,,,5
07/09/2016,20,25,75,,70,,15,25,,,,20
07/09/2016,21,20,60,,65,,10,25,30,15,5,30
07/09/2016,22,10,60,60,40,,10,10,20,15,5,10
07/10/2016,8,5,5,30,10,5,5,5,5,10,5,
07/10/2016,9,5,25,45,10,5,10,5,5,10,5,5
07/10/2016,10,10,50,75,40,30,10,15,35,15,10,15
07/10/2016,11,25,55,110,50,,10,25,35,25,25,20
07/10/2016,12,20,50,70,75,50,15,30,20,35,35,30
07/10/2016,13,30,45,60,45,95,20,30,25,30,20,20
07/10/2016,14,20,70,80,70,45,15,35,25,30,35,15
07/10/2016,15,20,65,80,75,110,10,25,20,15,30,10
07/10/2016,16,50,110,,55,,15,50,,,,10
07/10/2016,17,30,65,100,60,75,30,35,20,15,,20
07/10/2016,18,15,65,90,65,35,15,30,40,20,40,10
07/10/2016,19,15,60,90,35,80,15,35,20,30,35,5
07/10/2016,20,25,50,100,65,45,15,20,25,20,30,10
07/10/2016,21,15,60,40,50,50,10,15,25,15,25,20
07/10/2016,22,5,30,40,30,15,10,,10,10,10,10
07/11/2016,8,5,5,30,10,5,5,5,5,10,5,
07/11/2016,9,5,25,30,10,10,10,10,10,10,5,5
07/11/2016,10,10,60,45,40,20,15,25,15,15,20,5
07/11/2016,11,40,60,100,80,60,15,20,30,20,45,15
07/11/2016,12,50,70,120,50,45,25,40,60,30,45,50
07/11/2016,13,50,80,110,95,80,25,35,70,35,60,40
07/11/2016,14,45,60,90,110,85,30,40,35,45,90,45
07/11/2016,15,45,65,100,80,70,30,35,50,45,35,25
07/11/2016,16,40,75,130,75,80,35,40,50,45,45,45
07/11/2016,17,35,65,100,50,65,55,,40,35,65,35
07/11/2016,18,40,75,80,160,90,60,25,,25,45,20
07/11/2016,19,35,80,80,,110,55,25,,45,45,15
07/11/2016,20,35,,80,95,75,15,20,65,20,45,10
07/11/2016,21,20,,90,,65,15,15,35,5,20,15
07/11/2016,22,10,40,50,,80,10,10,25,15,10,10
07/11/2016,23,5,,,,,,,,,,
07/12/2016,8,5,5,5,10,5,5,5,5,10,5,
07/12/2016,9,5,30,,15,5,5,10,10,10,5,5
07/12/2016,10,15,70,,40,10,10,30,15,10,20,20
07/12/2016,11,45,65,80,70,70,10,30,40,25,50,40
07/12/2016,12,30,95,80,80,30,10,25,35,40,60,35
07/12/2016,13,40,65,100,95,70,20,35,40,35,45,25
07/12/2016,14,60,75,130,110,65,35,35,30,45,65,45
07/12/2016,15,30,75,110,120,40,35,,25,45,30,40
07/12/2016,16,45,65,60,70,75,20,40,30,40,40,30
07/12/2016,17,40,75,100,105,65,25,40,35,50,20,30
07/12/2016,18,20,80,110,115,65,35,30,35,30,30,20
07/12/2016,19,25,90,,85,,25,25,,30,,15
07/12/2016,20,25,95,,85,,10,35,,10,,5
07/12/2016,21,25,45,,60,10,10,15,5,40,,
07/12/2016,22,10,50,80,30,40,10,10,10,10,5,
07/12/2016,24,15,30,40,45,,10,15,25,10,,5
07/12/2016,25,5,15,50,15,,5,5,5,5,,5
07/13/2016,8,5,5,30,10,5,5,5,5,10,5,5
07/13/2016,9,5,5,30,10,5,10,5,5,10,5,5
07/13/2016,10,15,75,55,55,35,10,30,20,10,10,15
07/13/2016,11,45,60,70,80,45,15,35,35,35,75,30
07/13/2016,12,35,80,80,50,90,15,35,40,20,40,35
07/13/2016,13,40,95,80,90,60,20,35,45,50,75,55
07/13/2016,14,55,75,70,80,75,40,30,40,35,65,30
07/13/2016,15,35,60,80,85,70,30,30,25,35,30,30
07/13/2016,16,40,65,,75,,20,45,,50,,50
07/13/2016,17,40,80,,115,,45,40,,50,,55
07/13/2016,18,40,75,160,120,80,30,30,50,55,70,45
07/13/2016,19,40,85,100,75,70,20,35,65,40,55,25
07/13/2016,20,80,75,,110,80,30,35,35,40,60,35
07/13/2016,21,25,45,90,80,75,10,30,55,15,50,15
07/13/2016,22,15,30,105,65,30,10,20,,10,25,10
07/13/2016,23,20,35,60,110,30,10,25,30,10,15,10
07/14/2016,8,5,5,30,10,5,5,5,,10,5,5
07/14/2016,9,5,20,45,5,5,10,5,,5,5,5
07/14/2016,10,15,65,60,25,20,10,30,,10,35,5
07/14/2016,11,30,60,80,75,35,15,25,35,20,25,10
07/14/2016,12,40,70,70,75,60,15,25,45,30,55,40
07/14/2016,13,55,60,70,95,70,25,25,35,30,50,35
07/14/2016,14,25,80,90,65,65,25,40,,30,30,35
07/14/2016,15,40,75,100,70,95,25,30,,45,60,
07/14/2016,16,45,50,110,95,75,25,30,50,45,35,30
07/14/2016,17,25,90,80,60,90,25,25,50,30,30,25
07/14/2016,18,20,60,80,65,90,20,30,45,10,35,40
07/14/2016,19,15,40,90,60,65,15,35,45,15,15,30
07/14/2016,20,40,80,90,60,45,15,30,30,,30,15
07/14/2016,21,30,30,100,,30,10,10,25,20,10,10
07/14/2016,22,20,35,40,,90,10,15,15,10,5,5
07/14/2016,23,5,25,40,,15,10,5,5,5,10,5
07/15/2016,7,5,5,30,10,,5,5,,,,
07/15/2016,8,5,5,30,10,5,5,5,5,10,5,
07/15/2016,9,5,15,45,50,5,10,10,5,10,5,5
07/15/2016,10,10,60,45,65,55,10,25,30,15,35,35
07/15/2016,11,50,65,60,75,55,10,35,35,20,40,55
07/15/2016,12,30,60,70,55,60,10,30,35,25,45,25
07/15/2016,13,55,50,70,90,50,15,20,45,35,40,20
07/15/2016,14,50,50,100,105,60,20,30,35,35,65,
07/15/2016,15,40,55,80,,50,10,20,25,40,50,
07/15/2016,16,45,85,110,,90,15,35,45,35,35,25
07/15/2016,17,30,75,120,105,60,15,20,35,25,60,40
07/15/2016,18,35,60,100,105,60,10,25,25,30,40,30
07/15/2016,19,25,65,50,95,70,25,15,30,30,35,30
07/15/2016,20,40,75,,150,,10,35,,50,,35
07/15/2016,21,10,60,75,125,35,10,10,10,10,,10
07/15/2016,22,10,25,40,65,15,10,,20,10,10,10
07/16/2016,8,5,15,30,15,5,5,5,5,5,5,
07/16/2016,9,5,20,30,15,5,5,5,5,5,5,5
07/16/2016,10,10,45,70,35,15,10,20,10,15,5,10
07/16/2016,11,25,45,50,60,60,10,20,35,20,20,20
07/16/2016,12,40,45,70,60,40,15,25,35,25,30,35
07/16/2016,13,40,55,90,85,75,15,30,45,25,35,20
07/16/2016,14,40,65,100,90,70,25,30,35,40,45,25
07/16/2016,15,20,65,80,60,55,40,20,30,20,30,25
07/16/2016,16,35,65,70,105,70,25,30,30,35,30,20
07/16/2016,17,35,65,100,75,65,20,20,30,40,30,15
07/16/2016,18,25,55,100,70,60,25,20,35,20,55,25
07/16/2016,19,45,75,75,70,55,20,,30,25,50,20
07/16/2016,20,25,95,,95,,25,40,,30,,25
07/16/2016,21,15,60,,90,,10,25,,30,,15
07/16/2016,22,5,35,80,50,10,10,10,10,15,,10
07/17/2016,8,5,5,30,10,5,5,5,5,10,5,
07/17/2016,9,5,5,30,10,5,10,,5,15,10,5
07/17/2016,10,20,55,55,20,30,10,25,10,15,10,15
07/17/2016,11,20,50,90,45,50,10,30,45,20,20,15
07/17/2016,12,25,45,50,60,50,20,30,30,20,40,20
07/17/2016,13,45,50,70,30,40,15,30,40,25,25,15
07/17/2016,14,40,70,,80,,20,30,,25,,30
07/17/2016,15,20,75,90,105,40,20,35,20,30,45,20
07/17/2016,16,45,55,90,75,60,20,40,40,30,50,15
07/17/2016,17,25,55,110,60,60,15,35,30,35,40,20
07/17/2016,18,35,65,40,70,80,15,25,30,20,35,10
07/17/2016,19,20,60,60,70,70,10,25,25,15,25,10
07/17/2016,20,15,55,90,60,40,15,25,30,10,40,5
07/17/2016,21,5,10,20,30,45,15,5,10,5,5,5
07/18/2016,7,5,5,30,10,5,5,5,5,10,5,
07/18/2016,8,5,15,30,10,5,5,,10,10,5,5
07/18/2016,9,5,25,30,,5,10,15,10,10,10,5
07/18/2016,10,20,70,70,90,50,10,20,50,15,25,10
07/18/2016,11,40,70,80,130,45,15,35,25,25,45,20
07/18/2016,12,40,65,70,,95,35,25,45,35,40,50
07/18/2016,13,55,70,90,65,125,30,55,65,50,50,35
07/18/2016,14,50,100,,120,,25,35,,50,,45
07/18/2016,15,65,105,,140,,60,45,,80,,50
07/18/2016,16,50,95,105,205,70,50,30,35,70,60,40
07/18/2016,17,50,90,140,135,105,35,40,70,75,85,50
07/18/2016,18,60,115,140,120,120,30,50,65,40,,35
07/18/2016,19,55,80,160,205,120,35,35,60,40,60,15
07/18/2016,20,30,70,120,105,95,30,25,95,45,75,25
07/18/2016,21,25,40,130,80,55,10,15,35,50,80,10
07/18/2016,22,5,45,50,75,45,10,10,30,15,5,5
07/19/2016,8,5,5,10,10,5,5,,5,10,5,
07/19/2016,9,5,20,45,10,,5,10,10,10,5,5
07/19/2016,10,25,65,60,45,35,10,30,20,35,30,15
07/19/2016,11,45,55,100,95,70,15,40,45,30,50,25
07/19/2016,12,70,80,120,110,65,20,45,35,65,70,45
07/19/2016,13,40,95,110,95,80,35,35,50,40,35,45
07/19/2016,14,60,85,,110,,20,40,,50,,35
07/19/2016,15,50,85,,120,55,45,40,30,65,,55
07/19/2016,16,50,90,,120,50,55,35,30,30,35,25
07/19/2016,17,40,90,,95,105,25,35,80,45,60,40
07/19/2016,18,40,105,,115,105,50,35,55,75,60,60
07/19/2016,19,60,85,150,125,75,30,35,50,40,75,30
07/19/2016,20,45,75,150,90,105,20,30,45,40,50,25
07/19/2016,21,25,45,50,55,55,15,10,35,15,10,10
07/19/2016,22,20,50,50,75,65,10,15,20,13,10,5
07/19/2016,23,15,40,100,40,35,10,10,25,15,10,10
07/19/2016,24,15,30,40,35,,10,25,25,35,,10
07/19/2016,25,5,20,40,30,,10,5,5,10,,5
07/20/2016,7,5,5,30,10,5,5,5,5,10,5,
07/20/2016,8,5,15,,10,10,5,,5,10,5,5
07/20/2016,9,5,50,40,40,15,5,10,10,10,5,5
07/20/2016,10,20,60,60,45,55,10,30,50,20,20,10
07/20/2016,11,45,70,80,,55,10,30,60,30,45,25
07/20/2016,12,65,70,110,,90,30,45,50,40,65,45
07/20/2016,13,60,75,120,115,110,35,30,50,50,50,35
07/20/2016,14,70,85,120,140,,35,45,65,45,75,55
07/20/2016,15,55,60,110,115,,40,30,60,40,40,45
07/20/2016,16,55,85,,130,,25,45,,50,,45
07/20/2016,17,60,75,,180,,60,45,20,55,,45
07/20/2016,18,50,,110,175,,85,30,70,35,55,50
07/20/2016,19,40,105,110,125,85,20,35,70,35,60,30
07/20/2016,20,50,70,110,135,85,40,35,45,40,65,40
07/20/2016,21,25,70,120,75,95,20,15,35,15,20,20
07/20/2016,22,15,55,40,75,70,10,20,30,25,35,20
07/20/2016,23,25,40,60,70,55,10,25,55,35,30,10
07/21/2016,8,5,5,30,10,,5,5,,10,5,5
07/21/2016,9,5,50,60,10,,10,15,,10,5,5
07/21/2016,10,20,70,80,40,,10,30,,35,25,10
07/21/2016,11,45,50,70,90,45,15,30,,25,45,30
07/21/2016,12,80,55,80,90,110,20,30,,40,40,15
07/21/2016,13,45,65,100,80,120,15,25,,30,45,30
07/21/2016,14,45,95,120,105,75,20,30,65,50,45,30
07/21/2016,15,30,65,110,105,45,20,10,25,30,30,10
07/21/2016,16,50,75,,70,,20,35,,40,,30
07/21/2016,17,40,85,,80,,35,40,,35,,25
07/21/2016,18,30,95,20,85,80,35,25,70,40,65,15
07/21/2016,19,25,70,105,60,60,10,25,60,25,35,15
07/21/2016,20,30,60,110,60,55,15,30,50,25,30,10
07/21/2016,21,5,35,60,45,45,10,5,15,10,10,5
07/22/2016,7,5,5,30,10,,5,5,,,,
07/22/2016,8,5,25,30,10,5,5,,5,10,5,
07/22/2016,9,5,30,50,10,5,10,15,5,15,5,5
07/22/2016,10,10,75,50,40,45,10,30,35,10,30,15
07/22/2016,11,40,60,80,60,55,10,,35,15,65,15
07/22/2016,12,30,55,80,80,60,10,50,30,30,55,40
07/22/2016,13,50,65,100,70,75,15,30,45,35,35,25
07/22/2016,14,30,65,90,80,75,15,35,45,30,40,35
07/22/2016,15,50,60,80,95,70,20,30,25,30,25,20
07/22/2016,16,50,70,,105,,20,45,,50,,45
07/22/2016,17,35,75,80,90,50,15,35,,50,,20
07/22/2016,18,35,65,95,70,80,20,25,50,15,30,15
07/22/2016,19,35,75,130,90,60,15,35,45,25,35,15
07/22/2016,20,25,65,120,65,45,10,30,30,15,50,10
07/22/2016,21,20,45,20,40,40,10,15,15,10,20,10
07/22/2016,22,5,35,60,60,15,10,10,15,10,5,5
07/23/2016,8,5,5,30,10,5,5,5,5,10,5,
07/23/2016,9,5,5,30,10,5,,5,,10,5,5
07/23/2016,10,20,60,70,35,20,,20,,15,5,20
07/23/2016,11,40,40,80,85,55,,20,,30,25,15
07/23/2016,12,65,50,70,60,45,15,20,,35,45,30
07/23/2016,13,50,50,80,75,85,25,35,,45,25,25
07/23/2016,14,40,55,90,65,40,30,20,55,,55,30
07/23/2016,15,50,60,100,75,60,30,30,35,30,15,20
07/23/2016,16,40,60,120,70,65,20,20,45,35,30,30
07/23/2016,17,30,50,80,45,45,65,30,35,30,45,15
07/23/2016,18,30,65,70,60,60,15,30,35,35,50,15
07/23/2016,19,20,65,80,60,50,25,25,30,25,30,10
07/23/2016,20,30,65,80,,45,35,30,30,30,35,10
07/23/2016,21,15,15,60,,20,10,5,30,10,5,5
07/23/2016,22,10,25,40,30,10,10,5,10,10,10,5
07/24/2016,8,5,5,30,10,5,5,5,5,10,5,
07/24/2016,9,5,10,30,10,10,5,5,5,10,10,5
07/24/2016,10,10,60,60,25,40,10,25,10,10,30,5
07/24/2016,11,15,60,100,60,60,15,35,40,20,25,15
07/24/2016,12,40,60,80,55,45,25,30,35,30,50,40
07/24/2016,13,40,60,80,75,70,15,20,45,25,40,25
07/24/2016,14,40,50,60,70,35,30,30,40,30,55,25
07/24/2016,15,50,95,80,60,80,30,25,30,40,45,25
07/24/2016,16,30,45,110,,60,25,35,35,40,50,30
07/24/2016,17,60,65,70,65,75,25,25,35,60,55,20
